FIPS code,County & State,Year,Total Jobs
18027,"Daviess, IN",2005,15865
18027,"Daviess, IN",1994,14307
18027,"Daviess, IN",2012,16675
18027,"Daviess, IN",1998,15454
18027,"Daviess, IN",2019,18329
18027,"Daviess, IN",2008,16064
18027,"Daviess, IN",2022,18845
18027,"Daviess, IN",1985,11523
18027,"Daviess, IN",1986,11805
18027,"Daviess, IN",1989,13031
18027,"Daviess, IN",1996,14281
18027,"Daviess, IN",2007,16490
18027,"Daviess, IN",2020,18260
18027,"Daviess, IN",2003,14953
18027,"Daviess, IN",2021,18360
18027,"Daviess, IN",1995,14335
18027,"Daviess, IN",1999,16019
18027,"Daviess, IN",1980,10742
18027,"Daviess, IN",1984,11335
18027,"Daviess, IN",2006,16172
18027,"Daviess, IN",2017,17663
18027,"Daviess, IN",1990,13668
18027,"Daviess, IN",1988,12834
18027,"Daviess, IN",1997,15037
18027,"Daviess, IN",2016,17728
18027,"Daviess, IN",2014,17141
18027,"Daviess, IN",2013,16936
18027,"Daviess, IN",1987,12681
18027,"Daviess, IN",2000,16018
18027,"Daviess, IN",2009,15887
18027,"Daviess, IN",1983,10991
18027,"Daviess, IN",1992,13861
18027,"Daviess, IN",1993,14094
18027,"Daviess, IN",2004,15411
18027,"Daviess, IN",1991,13659
18027,"Daviess, IN",2010,16005
18027,"Daviess, IN",2001,14917
18029,"Dearborn, IN",2015,19906
18029,"Dearborn, IN",2022,21153
18029,"Dearborn, IN",2008,20909
18029,"Dearborn, IN",2019,20390
18029,"Dearborn, IN",1998,20046
18029,"Dearborn, IN",2012,20364
18029,"Dearborn, IN",1994,15234
18029,"Dearborn, IN",2005,20915
18029,"Dearborn, IN",2011,20611
18029,"Dearborn, IN",2002,20145
18029,"Dearborn, IN",2018,20262
18029,"Dearborn, IN",2001,20156
18029,"Dearborn, IN",2010,20468
18029,"Dearborn, IN",1991,14004
18029,"Dearborn, IN",1981,12372
18029,"Dearborn, IN",1982,11970
18029,"Dearborn, IN",1983,12100
18029,"Dearborn, IN",1992,14212
18029,"Dearborn, IN",1993,14508
18029,"Dearborn, IN",2004,20530
18029,"Dearborn, IN",1987,13013
18029,"Dearborn, IN",2000,20839
18029,"Dearborn, IN",2009,20819
18029,"Dearborn, IN",2013,20192
18029,"Dearborn, IN",2014,19694
18029,"Dearborn, IN",2016,20358
18029,"Dearborn, IN",1997,17955
18029,"Dearborn, IN",1988,13390
18029,"Dearborn, IN",1990,13868
18029,"Dearborn, IN",1980,12759
18029,"Dearborn, IN",1984,12278
18029,"Dearborn, IN",2006,21026
18029,"Dearborn, IN",2017,20119
18029,"Dearborn, IN",1999,20256
18029,"Dearborn, IN",1995,15789
18029,"Dearborn, IN",2021,20239
18029,"Dearborn, IN",2003,20261
18029,"Dearborn, IN",1989,13864
18029,"Dearborn, IN",1996,16453
18029,"Dearborn, IN",2007,21159
18029,"Dearborn, IN",2020,19740
18029,"Dearborn, IN",1986,12700
18029,"Dearborn, IN",1985,12396
18031,"Decatur, IN",2015,17184
18031,"Decatur, IN",2018,17869
18031,"Decatur, IN",2002,16249
18031,"Decatur, IN",2011,15096
18031,"Decatur, IN",2005,16134
18031,"Decatur, IN",1994,14972
18031,"Decatur, IN",2012,16434
18031,"Decatur, IN",1998,16908
18031,"Decatur, IN",2019,18446
18031,"Decatur, IN",2008,15941
18031,"Decatur, IN",2022,18019
18031,"Decatur, IN",1985,10184
18031,"Decatur, IN",1986,10391
18031,"Decatur, IN",1989,11782
18031,"Decatur, IN",1996,15625
18031,"Decatur, IN",2007,15929
18031,"Decatur, IN",2020,17329
18031,"Decatur, IN",2003,16055
18031,"Decatur, IN",2021,17903
18031,"Decatur, IN",1995,15240
18031,"Decatur, IN",1999,18114
18031,"Decatur, IN",1980,9953
18031,"Decatur, IN",1984,10064
18031,"Decatur, IN",2006,16067
18031,"Decatur, IN",2017,17567
18031,"Decatur, IN",1990,12358
18031,"Decatur, IN",1988,11244
18031,"Decatur, IN",1997,16710
18031,"Decatur, IN",2016,17347
18031,"Decatur, IN",2014,17230
18031,"Decatur, IN",2013,16961
18031,"Decatur, IN",1987,10638
18031,"Decatur, IN",2000,18271
18031,"Decatur, IN",2009,14743
18031,"Decatur, IN",1981,9922
18031,"Decatur, IN",1982,9536
18031,"Decatur, IN",1983,9628
18031,"Decatur, IN",1992,13161
18031,"Decatur, IN",1993,14144
18031,"Decatur, IN",2004,16087
18031,"Decatur, IN",1991,12546
18031,"Decatur, IN",2010,14556
18031,"Decatur, IN",2001,16223
18033,"DeKalb, IN",2015,27173
18033,"DeKalb, IN",2022,28489
18033,"DeKalb, IN",2008,25666
18033,"DeKalb, IN",2019,28119
18033,"DeKalb, IN",1998,27268
18033,"DeKalb, IN",2012,25093
18033,"DeKalb, IN",1994,22045
18033,"DeKalb, IN",2005,27481
18033,"DeKalb, IN",2011,24359
18033,"DeKalb, IN",2002,27186
18033,"DeKalb, IN",2018,28104
18033,"DeKalb, IN",2001,27028
18033,"DeKalb, IN",2010,24008
18033,"DeKalb, IN",1991,20391
18033,"DeKalb, IN",1981,14276
18033,"DeKalb, IN",1982,14099
18033,"DeKalb, IN",1983,14519
18033,"DeKalb, IN",1992,20811
18033,"DeKalb, IN",1993,21417
18033,"DeKalb, IN",2004,27789
18033,"DeKalb, IN",1987,19233
18033,"DeKalb, IN",2000,28298
18033,"DeKalb, IN",2009,23982
18033,"DeKalb, IN",2013,26045
18033,"DeKalb, IN",2014,26595
18033,"DeKalb, IN",2016,27647
18033,"DeKalb, IN",1997,25627
18033,"DeKalb, IN",1988,19505
18033,"DeKalb, IN",1990,20284
18033,"DeKalb, IN",1980,14234
18033,"DeKalb, IN",1984,16200
18033,"DeKalb, IN",2006,26925
18033,"DeKalb, IN",2017,27948
18033,"DeKalb, IN",1999,28280
18033,"DeKalb, IN",1995,23824
18033,"DeKalb, IN",2021,27759
18033,"DeKalb, IN",2003,27557
18033,"DeKalb, IN",1989,19900
18033,"DeKalb, IN",1996,24398
18033,"DeKalb, IN",2007,26490
18033,"DeKalb, IN",2020,26798
18033,"DeKalb, IN",1986,18775
18033,"DeKalb, IN",1985,17555
18035,"Delaware, IN",2015,59590
18035,"Delaware, IN",2018,60241
18035,"Delaware, IN",2002,65879
18035,"Delaware, IN",2011,58554
18035,"Delaware, IN",2005,62538
18035,"Delaware, IN",1994,67867
18035,"Delaware, IN",2012,58937
18035,"Delaware, IN",1998,68306
18035,"Delaware, IN",2019,60061
18035,"Delaware, IN",2008,62096
18035,"Delaware, IN",2022,59783
18035,"Delaware, IN",1985,56476
18035,"Delaware, IN",1986,57543
18035,"Delaware, IN",1989,61574
18035,"Delaware, IN",1996,68253
18035,"Delaware, IN",2007,63377
18035,"Delaware, IN",2020,57878
18035,"Delaware, IN",2003,64628
18035,"Delaware, IN",2021,58143
18035,"Delaware, IN",1995,69973
18035,"Delaware, IN",1999,68754
18035,"Delaware, IN",1980,57729
18035,"Delaware, IN",1984,55565
18035,"Delaware, IN",2006,63300
18035,"Delaware, IN",2017,60392
18035,"Delaware, IN",1990,62976
18035,"Delaware, IN",1988,60820
18035,"Delaware, IN",1997,68126
18035,"Delaware, IN",2016,60289
18035,"Delaware, IN",2014,58580
18035,"Delaware, IN",2013,58990
18035,"Delaware, IN",1987,58948
18035,"Delaware, IN",2000,69098
18035,"Delaware, IN",2009,59145
18035,"Delaware, IN",1981,56902
18035,"Delaware, IN",1982,54123
18035,"Delaware, IN",1983,54000
18035,"Delaware, IN",1992,65363
18035,"Delaware, IN",1993,65781
18035,"Delaware, IN",2004,63454
18035,"Delaware, IN",1991,62840
18035,"Delaware, IN",2010,57769
18035,"Delaware, IN",2001,68548
18037,"Dubois, IN",2015,34851
18037,"Dubois, IN",2022,35063
18037,"Dubois, IN",2008,34326
18037,"Dubois, IN",2019,35570
18037,"Dubois, IN",1998,34066
18037,"Dubois, IN",2012,33267
18037,"Dubois, IN",1994,30477
18037,"Dubois, IN",2005,34378
18037,"Dubois, IN",2011,33052
18037,"Dubois, IN",2002,33963
18037,"Dubois, IN",2018,35854
18037,"Dubois, IN",2001,34685
18037,"Dubois, IN",2010,32599
18037,"Dubois, IN",1991,27895
18037,"Dubois, IN",2009,32874
18037,"Dubois, IN",1981,21464
18037,"Dubois, IN",1982,20982
18037,"Dubois, IN",1983,21861
18037,"Dubois, IN",1992,28622
18037,"Dubois, IN",1993,29661
18037,"Dubois, IN",2004,33944
18037,"Dubois, IN",1987,25574
18037,"Dubois, IN",2000,35403
18037,"Dubois, IN",2013,33591
18037,"Dubois, IN",2014,34161
18037,"Dubois, IN",2016,35694
18037,"Dubois, IN",1997,33109
18037,"Dubois, IN",1988,26343
18037,"Dubois, IN",1990,27643
18037,"Dubois, IN",1980,21519
18037,"Dubois, IN",1984,22945
18037,"Dubois, IN",2006,34490
18037,"Dubois, IN",2017,35685
18037,"Dubois, IN",1999,34678
18037,"Dubois, IN",1995,31951
18037,"Dubois, IN",2021,34546
18037,"Dubois, IN",2003,33541
18037,"Dubois, IN",1989,26861
18037,"Dubois, IN",1996,32545
18037,"Dubois, IN",2007,34710
18037,"Dubois, IN",2020,34583
18037,"Dubois, IN",1986,24882
18037,"Dubois, IN",1985,23817
18039,"Elkhart, IN",2015,151729
18039,"Elkhart, IN",2018,166165
18039,"Elkhart, IN",2002,137559
18039,"Elkhart, IN",2011,130770
18039,"Elkhart, IN",2005,150927
18039,"Elkhart, IN",1994,129440
18039,"Elkhart, IN",2012,136435
18039,"Elkhart, IN",1998,140573
18039,"Elkhart, IN",2019,161305
18039,"Elkhart, IN",2008,140894
18039,"Elkhart, IN",2022,173324
18039,"Elkhart, IN",1985,101827
18039,"Elkhart, IN",1986,106079
18039,"Elkhart, IN",1989,119871
18039,"Elkhart, IN",1996,133328
18039,"Elkhart, IN",2007,152218
18039,"Elkhart, IN",2020,153511
18039,"Elkhart, IN",2003,140019
18039,"Elkhart, IN",2021,167144
18039,"Elkhart, IN",1995,134046
18039,"Elkhart, IN",1999,146242
18039,"Elkhart, IN",1980,80021
18039,"Elkhart, IN",1984,100401
18039,"Elkhart, IN",2006,153411
18039,"Elkhart, IN",2017,162365
18039,"Elkhart, IN",1990,117792
18039,"Elkhart, IN",1988,118921
18039,"Elkhart, IN",1997,134160
18039,"Elkhart, IN",2016,154715
18039,"Elkhart, IN",2014,148040
18039,"Elkhart, IN",2013,142367
18039,"Elkhart, IN",1981,81375
18039,"Elkhart, IN",1982,82288
18039,"Elkhart, IN",1983,91798
18039,"Elkhart, IN",1992,117964
18039,"Elkhart, IN",1993,123339
18039,"Elkhart, IN",2004,148000
18039,"Elkhart, IN",1987,112993
18039,"Elkhart, IN",2000,147774
18039,"Elkhart, IN",2009,120624
18039,"Elkhart, IN",1991,113810
18039,"Elkhart, IN",2010,126838
18039,"Elkhart, IN",2001,137494
18041,"Fayette, IN",2015,8809
18041,"Fayette, IN",2022,8540
18041,"Fayette, IN",2008,9799
18041,"Fayette, IN",2019,8575
18041,"Fayette, IN",1998,14079
18041,"Fayette, IN",2012,8872
18041,"Fayette, IN",1994,14387
18041,"Fayette, IN",2005,11645
18041,"Fayette, IN",2011,8935
18041,"Fayette, IN",2002,12387
18041,"Fayette, IN",2018,9022
18041,"Fayette, IN",2001,12838
18041,"Fayette, IN",2010,8995
18041,"Fayette, IN",1991,13925
18041,"Fayette, IN",1987,13545
18041,"Fayette, IN",2000,13761
18041,"Fayette, IN",2009,9239
18041,"Fayette, IN",1981,13499
18041,"Fayette, IN",1982,12909
18041,"Fayette, IN",1983,13175
18041,"Fayette, IN",1992,13857
18041,"Fayette, IN",1993,14426
18041,"Fayette, IN",2004,11555
18041,"Fayette, IN",2013,8810
18041,"Fayette, IN",2014,8955
18041,"Fayette, IN",2016,8967
18041,"Fayette, IN",1997,14178
18041,"Fayette, IN",1988,13808
18041,"Fayette, IN",1990,14166
18041,"Fayette, IN",1980,13915
18041,"Fayette, IN",1984,13136
18041,"Fayette, IN",2006,10937
